id,firstDate,lastDate,catHosp,status,ward_id,wardType,newID
008-0077-T-H,2020-05-04,2020-05-04,aux nurse,PE,8,Infectious Diseases,Infectious diseases #2
008-0078-A-P,2020-05-04,2020-05-04,aux nurse,PE,8,Infectious Diseases,Infectious diseases #2
008-0079-L-S,2020-05-04,2020-05-04,aux nurse,PE,8,Infectious Diseases,Infectious diseases #2
008-0080-N-N,2020-05-04,2020-05-04,nurse,PE,8,Infectious Diseases,Infectious diseases #2
008-0081-S-G,2020-05-05,2020-05-05,aux nurse,PE,8,Infectious Diseases,Infectious diseases #2
008-0082-S-N,2020-05-05,2020-05-05,nurse,PE,8,Infectious Diseases,Infectious diseases #2
008-0083-M-M,2020-05-05,2020-05-05,aux nurse,PE,8,Infectious Diseases,Infectious diseases #2
008-0084-T-C,2020-05-05,2020-05-05,nurse,PE,8,Infectious Diseases,Infectious diseases #2
008-0085-R-J,2020-05-05,2020-05-05,other,PE,8,Infectious Diseases,Infectious diseases #2
008-0086-V-A,2020-05-05,2020-05-05,investigation,PE,8,Infectious Diseases,Infectious diseases #2
008-0087-B-K,2020-05-05,2020-05-05,patient,PA,8,Infectious Diseases,Infectious diseases #2
008-0088-M-D,2020-05-05,2020-05-05,physician,PE,8,Infectious Diseases,Infectious diseases #2
008-0089-L-A,2020-05-05,2020-05-05,physician,PE,8,Infectious Diseases,Infectious diseases #2
008-0090-M-C,2020-05-05,2020-05-05,physician,PE,8,Infectious Diseases,Infectious diseases #2
008-0091-M-M,2020-05-05,2020-05-05,physician,PE,8,Infectious Diseases,Infectious diseases #2
008-0092-O-E,2020-05-05,2020-05-05,physician,PE,8,Infectious Diseases,Infectious diseases #2
008-0093-K-F,2020-05-05,2020-05-05,patient,PA,8,Infectious Diseases,Infectious diseases #2
008-0094-D-A,2020-05-05,2020-05-05,aux nurse,PE,8,Infectious Diseases,Infectious diseases #2
008-0095-B-C,2020-05-05,2020-05-05,other,PE,8,Infectious Diseases,Infectious diseases #2
008-0096-B-J,2020-05-05,2020-05-05,aux nurse,PE,8,Infectious Diseases,Infectious diseases #2
008-0097-M-A,2020-05-05,2020-05-05,administration,PE,8,Infectious Diseases,Infectious diseases #2
001-0001-D-J,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0002-A-N,2020-05-06,2020-05-06,student nurse,PE,1,Medical ICU,Medical ICU #1
001-0003-D-F,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0004-V-A,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0005-D-V,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0006-A-A,2020-05-06,2020-05-06,investigation,PE,1,Medical ICU,Medical ICU #1
001-0007-J-I,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0008-R-K,2020-05-06,2020-05-06,student nurse,PE,1,Medical ICU,Medical ICU #1
001-0009-M-R,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0010-T-P,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0011-&-&,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0012-P-G,2020-05-06,2020-05-06,investigation,PE,1,Medical ICU,Medical ICU #1
001-0013-L-S,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0014-D-J,2020-05-06,2020-05-06,other,PE,1,Medical ICU,Medical ICU #1
001-0015-S-C,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0016-C-L,2020-05-06,2020-05-06,other,PE,1,Medical ICU,Medical ICU #1
001-0017-K-K,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0018-L-C,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0019-&-&,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0020-P-P,2020-05-06,2020-05-06,patient,PA,1,Medical ICU,Medical ICU #1
001-0021-S-G,2020-05-06,2020-05-06,patient,PA,1,Medical ICU,Medical ICU #1
001-0022-S-S,2020-05-06,2020-05-06,patient,PA,1,Medical ICU,Medical ICU #1
001-0023-L-L,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0024-&-&,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0025-T-J,2020-05-06,2020-05-06,patient,PA,1,Medical ICU,Medical ICU #1
001-0026-N-S,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0027-P-A,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0028-S-C,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0029-B-A,2020-05-06,2020-05-06,reeducation staff,PE,1,Medical ICU,Medical ICU #1
001-0030-N-H,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0031-T-J,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0032-D-N,2020-05-06,2020-05-06,administration,PE,1,Medical ICU,Medical ICU #1
001-0033-&-&,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0034-L-M,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0035-F-S,2020-05-06,2020-05-06,patient,PA,1,Medical ICU,Medical ICU #1
001-0036-R-R,2020-05-06,2020-05-06,other,PE,1,Medical ICU,Medical ICU #1
001-0037-B-S,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0038-B-S,2020-05-06,2020-05-06,patient,PA,1,Medical ICU,Medical ICU #1
001-0039-B-F,2020-05-06,2020-05-06,patient,PA,1,Medical ICU,Medical ICU #1
001-0040-B-G,2020-05-06,2020-05-06,patient,PA,1,Medical ICU,Medical ICU #1
001-0041-M-V,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0042-B-S,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0043-B-T,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0044-N-M,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0045-T-C,2020-05-06,2020-05-06,administration,PE,1,Medical ICU,Medical ICU #1
001-0046-A-B,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0047-B-J,2020-05-06,2020-05-06,reeducation staff,PE,1,Medical ICU,Medical ICU #1
001-0048-G-P,2020-05-06,2020-05-06,other,PE,1,Medical ICU,Medical ICU #1
001-0049-L-E,2020-05-06,2020-05-06,reeducation staff,PE,1,Medical ICU,Medical ICU #1
001-0050-V-C,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0051-P-M,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0052-B-S,2020-05-06,2020-05-06,other,PE,1,Medical ICU,Medical ICU #1
001-0053-B-R,2020-05-06,2020-05-06,other,PE,1,Medical ICU,Medical ICU #1
001-0054-P-E,2020-05-06,2020-05-06,patient,PA,1,Medical ICU,Medical ICU #1
001-0055-S-M,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0056-M-S,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0057-C-B,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0058-V-A,2020-05-06,2020-05-06,investigation,PE,1,Medical ICU,Medical ICU #1
001-0059-M-Y,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0060-B-D,2020-05-06,2020-05-06,patient,PA,1,Medical ICU,Medical ICU #1
001-0061-P-V,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0062-P-O,2020-05-06,2020-05-06,administration,PE,1,Medical ICU,Medical ICU #1
001-0063-T-E,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0064-P-L,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0065-C-I,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0066-L-S,2020-05-06,2020-05-06,patient,PA,1,Medical ICU,Medical ICU #1
001-0067-M-M,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0068-C-L,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0069-B-C,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0070-B-M,2020-05-06,2020-05-06,other,PE,1,Medical ICU,Medical ICU #1
001-0071-L-M,2020-05-06,2020-05-06,administration,PE,1,Medical ICU,Medical ICU #1
001-0072-B-L,2020-05-06,2020-05-06,other,PE,1,Medical ICU,Medical ICU #1
001-0073-O-D,2020-05-06,2020-05-06,patient,PA,1,Medical ICU,Medical ICU #1
001-0074-A-B,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0075-C-X,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0076-B-B,2020-05-06,2020-05-06,other,PE,1,Medical ICU,Medical ICU #1
001-0077-D-M,2020-05-06,2020-05-06,patient,PA,1,Medical ICU,Medical ICU #1
001-0078-A-S,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0079-C-I,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0080-M-M,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0081-M-N,2020-05-06,2020-05-06,administration,PE,1,Medical ICU,Medical ICU #1
001-0082-T-C,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0083-M-P,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0084-P-O,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0085-R-S,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0086-L-L,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0087-B-A,2020-05-06,2020-05-06,ext physician,PE,1,Medical ICU,Medical ICU #1
001-0088-M-V,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0089-G-L,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0090-C-I,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0091-K-E,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0092-F-D,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0093-S-R,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0094-T-C,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0095-H-M,2020-05-06,2020-05-06,patient,PA,1,Medical ICU,Medical ICU #1
001-0096-S-K,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0097-R-E,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0098-S-L,2020-05-06,2020-05-06,administration,PE,1,Medical ICU,Medical ICU #1
001-0099-B-I,2020-05-06,2020-05-06,administration,PE,1,Medical ICU,Medical ICU #1
001-0100-C-V,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0101-&-&,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0102-L-L,2020-05-06,2020-05-06,other,PE,1,Medical ICU,Medical ICU #1
001-0103-C-C,2020-05-06,2020-05-06,other,PE,1,Medical ICU,Medical ICU #1
001-0104-S-V,2020-05-06,2020-05-06,other,PE,1,Medical ICU,Medical ICU #1
001-0105-B-A,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0106-P-M,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0107-V-M,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0108-J-S,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0109-V-P,2020-05-06,2020-05-06,student nurse,PE,1,Medical ICU,Medical ICU #1
001-0110-M-K,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0111-D-S,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0112-T-N,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0113-E-L,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0114-C-F,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0115-D-P,2020-05-06,2020-05-06,patient,PA,1,Medical ICU,Medical ICU #1
001-0116-C-A,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0117-M-R,2020-05-06,2020-05-06,patient,PA,1,Medical ICU,Medical ICU #1
001-0118-N-B,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0119-T-E,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0120-V-H,2020-05-06,2020-05-06,reeducation staff,PE,1,Medical ICU,Medical ICU #1
001-0121-M-A,2020-05-06,2020-05-06,administration,PE,1,Medical ICU,Medical ICU #1
001-0122-M-E,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0123-H-B,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0124-S-M,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0125-N-S,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0126-S-F,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0127-B-A,2020-05-06,2020-05-06,patient,PA,1,Medical ICU,Medical ICU #1
001-0128-Z-K,2020-05-06,2020-05-06,patient,PA,1,Medical ICU,Medical ICU #1
001-0129-A-D,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0130-K-K,2020-05-06,2020-05-06,physician,PE,1,Medical ICU,Medical ICU #1
001-0131-G-M,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0132-L-M,2020-05-06,2020-05-06,student nurse,PE,1,Medical ICU,Medical ICU #1
001-0133-R-E,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0134-O-S,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0135-K-A,2020-05-06,2020-05-06,student nurse,PE,1,Medical ICU,Medical ICU #1
001-0136-S-D,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0137-D-M,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0138-F-M,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0139-B-M,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0140-K-F,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0141-P-M,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0142-K-C,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0143-R-M,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0144-M-L,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0145-B-L,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0146-D-S,2020-05-06,2020-05-06,student nurse,PE,1,Medical ICU,Medical ICU #1
001-0147-B-C,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0148-D-C,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0149-R-M,2020-05-07,2020-05-07,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0150-D-E,2020-05-07,2020-05-07,nurse,PE,1,Medical ICU,Medical ICU #1
001-0151-T-M,2020-05-07,2020-05-07,nurse,PE,1,Medical ICU,Medical ICU #1
001-0152-S-A,2020-05-07,2020-05-07,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0153-R-L,2020-05-06,2020-05-06,student nurse,PE,1,Medical ICU,Medical ICU #1
001-0154-M-K,2020-05-07,2020-05-07,nurse,PE,1,Medical ICU,Medical ICU #1
001-0155-O-A,2020-05-07,2020-05-07,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0156-&-&,2020-05-07,2020-05-07,nurse,PE,1,Medical ICU,Medical ICU #1
001-0157-Q-H,2020-05-07,2020-05-07,other,PE,1,Medical ICU,Medical ICU #1
001-0158-K-F,2020-05-07,2020-05-07,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0159-B-M,2020-05-07,2020-05-07,physician,PE,1,Medical ICU,Medical ICU #1
001-0160-S-G,2020-05-07,2020-05-07,ext physician,PE,1,Medical ICU,Medical ICU #1
001-0161-D-O,2020-05-06,2020-05-06,student nurse,PE,1,Medical ICU,Medical ICU #1
001-0162-O-D,2020-05-07,2020-05-07,physician,PE,1,Medical ICU,Medical ICU #1
001-0163-G-S,2020-05-07,2020-05-07,physician,PE,1,Medical ICU,Medical ICU #1
001-0164-H-R,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0165-G-J,2020-05-07,2020-05-07,reeducation staff,PE,1,Medical ICU,Medical ICU #1
001-0166-S-M,2020-05-07,2020-05-07,reeducation staff,PE,1,Medical ICU,Medical ICU #1
001-0167-C-M,2020-05-07,2020-05-07,nurse,PE,1,Medical ICU,Medical ICU #1
001-0168-L-P,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0169-B-C,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0170-S-S,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0171-M-L,2020-05-06,2020-05-06,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0172-V-H,2020-05-07,2020-05-07,nurse,PE,1,Medical ICU,Medical ICU #1
001-0173-G-A,2020-05-07,2020-05-07,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0174-L-S,2020-05-07,2020-05-07,nurse,PE,1,Medical ICU,Medical ICU #1
001-0175-B-E,2020-05-07,2020-05-07,student nurse,PE,1,Medical ICU,Medical ICU #1
001-0176-B-I,2020-05-07,2020-05-07,nurse,PE,1,Medical ICU,Medical ICU #1
001-0177-G-R,2020-05-07,2020-05-07,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0178-R-R,2020-05-06,2020-05-06,student nurse,PE,1,Medical ICU,Medical ICU #1
001-0179-M-E,2020-05-07,2020-05-07,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0180-D-Z,2020-05-07,2020-05-07,student nurse,PE,1,Medical ICU,Medical ICU #1
001-0181-Q-S,2020-05-07,2020-05-07,nurse,PE,1,Medical ICU,Medical ICU #1
001-0182-G-V,2020-05-07,2020-05-07,nurse,PE,1,Medical ICU,Medical ICU #1
001-0183-L-E,2020-05-07,2020-05-07,administration,PE,1,Medical ICU,Medical ICU #1
001-0184-P-F,2020-05-07,2020-05-07,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0185-L-E,2020-05-07,2020-05-07,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0186-R-S,2020-05-07,2020-05-07,physician,PE,1,Medical ICU,Medical ICU #1
001-0187-G-P,2020-05-07,2020-05-07,other,PE,1,Medical ICU,Medical ICU #1
001-0188-B-A,2020-05-07,2020-05-07,physician,PE,1,Medical ICU,Medical ICU #1
001-0189-O-F,2020-05-07,2020-05-07,nurse,PE,1,Medical ICU,Medical ICU #1
001-0190-D-A,2020-05-07,2020-05-07,nurse,PE,1,Medical ICU,Medical ICU #1
001-0191-H-I,2020-05-07,2020-05-07,nurse,PE,1,Medical ICU,Medical ICU #1
001-0192-T-C,2020-05-06,2020-05-06,investigation,PE,1,Medical ICU,Medical ICU #1
001-0193-O-L,2020-05-07,2020-05-07,investigation,PE,1,Medical ICU,Medical ICU #1
001-0194-T-C,2020-05-07,2020-05-07,administration,PE,1,Medical ICU,Medical ICU #1
001-0195-L-C,2020-05-07,2020-05-07,nurse,PE,1,Medical ICU,Medical ICU #1
001-0196-B-R,2020-05-07,2020-05-07,physician,PE,1,Medical ICU,Medical ICU #1
001-0197-Q-E,2020-05-07,2020-05-07,other,PE,1,Medical ICU,Medical ICU #1
001-0198-B-J,2020-05-07,2020-05-07,other,PE,1,Medical ICU,Medical ICU #1
001-0199-H-A,2020-05-06,2020-05-06,nurse,PE,1,Medical ICU,Medical ICU #1
001-0200-R-E,2020-05-07,2020-05-07,nurse,PE,1,Medical ICU,Medical ICU #1
001-0201-&-&,2020-05-07,2020-05-07,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0202-A-C,2020-05-07,2020-05-07,nurse,PE,1,Medical ICU,Medical ICU #1
001-0203-C-E,2020-05-07,2020-05-07,visitor,V,1,Medical ICU,Medical ICU #1
001-0204-B-M,2020-05-07,2020-05-07,visitor,V,1,Medical ICU,Medical ICU #1
001-0205-B-M,2020-05-07,2020-05-07,nurse,PE,1,Medical ICU,Medical ICU #1
001-0206-L-H,2020-05-07,2020-05-07,aux nurse,PE,1,Medical ICU,Medical ICU #1
001-0207-M-D,2020-05-07,2020-05-07,logistic,PE,1,Medical ICU,Medical ICU #1
006-0001-P-A,2020-05-13,2020-05-13,nurse,PE,6,General paediatrics,General paediatrics
006-0002-G-A,2020-05-13,2020-05-13,investigation,PE,6,General paediatrics,General paediatrics
006-0003-A-A,2020-05-13,2020-05-13,investigation,PE,6,General paediatrics,General paediatrics
006-0004-P-A,2020-05-13,2020-05-13,nurse,PE,6,General paediatrics,General paediatrics
006-0005-L-A,2020-05-13,2020-05-13,aux nurse,PE,6,General paediatrics,General paediatrics
006-0006-L-E,2020-05-13,2020-05-13,student nurse,PE,6,General paediatrics,General paediatrics
006-0007-C-E,2020-05-13,2020-05-13,aux nurse,PE,6,General paediatrics,General paediatrics
006-0008-P-S,2020-05-13,2020-05-13,aux nurse,PE,6,General paediatrics,General paediatrics
006-0009-D-A,2020-05-13,2020-05-13,nurse,PE,6,General paediatrics,General paediatrics
006-0010-B-T,2020-05-13,2020-05-13,investigation,PE,6,General paediatrics,General paediatrics
006-0011-N-G,2020-05-13,2020-05-13,investigation,PE,6,General paediatrics,General paediatrics
006-0012-P-S,2020-05-13,2020-05-13,logistic,PE,6,General paediatrics,General paediatrics
006-0013-G-O,2020-05-13,2020-05-13,patient,PA,6,General paediatrics,General paediatrics
006-0014-G-H,2020-05-13,2020-05-13,visitor,V,6,General paediatrics,General paediatrics
006-0015-P-C,2020-05-13,2020-05-13,visitor,V,6,General paediatrics,General paediatrics
006-0016-M-D,2020-05-13,2020-05-13,patient,PA,6,General paediatrics,General paediatrics
006-0017-B-N,2020-05-13,2020-05-13,patient,PA,6,General paediatrics,General paediatrics
006-0018-O-M,2020-05-13,2020-05-13,patient,PA,6,General paediatrics,General paediatrics
006-0019-O-M,2020-05-13,2020-05-13,visitor,V,6,General paediatrics,General paediatrics
006-0020-M-D,2020-05-13,2020-05-13,logistic,PE,6,General paediatrics,General paediatrics
006-0021-&-&,2020-05-13,2020-05-13,aux nurse,PE,6,General paediatrics,General paediatrics
006-0022-K-R,2020-05-13,2020-05-13,nurse,PE,6,General paediatrics,General paediatrics
006-0023-L-C,2020-05-13,2020-05-13,student nurse,PE,6,General paediatrics,General paediatrics
006-0024-C-P,2020-05-13,2020-05-13,logistic,PE,6,General paediatrics,General paediatrics
006-0025-B-M,2020-05-13,2020-05-13,physician,PE,6,General paediatrics,General paediatrics
006-0026-S-S,2020-05-13,2020-05-13,patient,PA,6,General paediatrics,General paediatrics
006-0027-G-R,2020-05-13,2020-05-13,visitor,V,6,General paediatrics,General paediatrics
006-0028-D-A,2020-05-13,2020-05-13,patient,PA,6,General paediatrics,General paediatrics
006-0029-R-M,2020-05-13,2020-05-13,ext physician,PE,6,General paediatrics,General paediatrics
006-0030-M-K,2020-05-13,2020-05-13,visitor,V,6,General paediatrics,General paediatrics
006-0031-B-O,2020-05-13,2020-05-13,physician,PE,6,General paediatrics,General paediatrics
006-0032-M-A,2020-05-13,2020-05-13,patient,PA,6,General paediatrics,General paediatrics
006-0033-B-C,2020-05-13,2020-05-13,physician,PE,6,General paediatrics,General paediatrics
006-0034-F-A,2020-05-13,2020-05-13,physician,PE,6,General paediatrics,General paediatrics
006-0035-A-A,2020-05-13,2020-05-13,patient,PA,6,General paediatrics,General paediatrics
006-0036-P-Y,2020-05-13,2020-05-13,physician,PE,6,General paediatrics,General paediatrics
006-0037-G-J,2020-05-13,2020-05-13,ext physician,PE,6,General paediatrics,General paediatrics
006-0038-B-A,2020-05-13,2020-05-13,physician,PE,6,General paediatrics,General paediatrics
006-0039-M-A,2020-05-13,2020-05-13,ext physician,PE,6,General paediatrics,General paediatrics
006-0040-T-J,2020-05-13,2020-05-13,administration,PE,6,General paediatrics,General paediatrics
006-0041-T-J,2020-05-13,2020-05-13,physician,PE,6,General paediatrics,General paediatrics
